FAM	D	T	L
cy41HOG000223971.ale.uml_rec	1e-06	0.507101	0.529516
cy41HOG000015828.ale.uml_rec	0.00024241	0.819418	1.1917
cy41HOG000252652.ale.uml_rec	8.03913e-05	0.474904	0.404798
cy41HOG000057878.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000035410.ale.uml_rec	0.314221	0.455943	0.735506
cy41HOG000234036.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000036763.ale.uml_rec	1.03312	1e-06	0.128747
cy41HOG000037171.ale.uml_rec	0.000206738	0.0364098	0.571031
cy41HOG000023233.ale.uml_rec	1.05763	1e-06	1.35508
cy41HOG000037421.ale.uml_rec	0.425967	0.265505	0.508099
cy41HOG000151290.ale.uml_rec	0.00772788	0.0865854	0.109628
cy41HOG000035296.ale.uml_rec	1.05763	1e-06	1.35508
cy41HOG000233949.ale.uml_rec	3.20355e-05	0.0888636	0.283098
cy41HOG000036893.ale.uml_rec	1e-06	0.554056	1.0806
cy41HOG000035836.ale.uml_rec	0.0450223	8.87866e-05	0.153357
cy41HOG000233726.ale.uml_rec	1e-06	1e-06	0.0528085
cy41HOG000058084.ale.uml_rec	0.114671	0.100465	4.18401e-05
cy41HOG000233276.ale.uml_rec	1e-06	1e-06	0.484374
cy41HOG000232464.ale.uml_rec	1e-06	0.0345662	0.0356236
cy41HOG000054564.ale.uml_rec	1.63179e-06	0.17518	0.413116
cy41HOG000024905.ale.uml_rec	1e-06	0.768742	0.889942
cy41HOG000132685.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000132678.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000244113.ale.uml_rec	0.0713993	0.0464851	0.323718
cy41HOG000276782.ale.uml_rec	1e-06	0.0891945	0.125044
cy41HOG000035954.ale.uml_rec	1e-06	0.180631	1e-06
cy41HOG000127678.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000149550.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000054599.ale.uml_rec	1e-06	0.780918	1.1477
cy41HOG000232499.ale.uml_rec	0.0269325	0.0581951	0.199467
cy41HOG000037013.ale.uml_rec	1.09778	4.42835e-06	0.48803
cy41HOG000276872.ale.uml_rec	1e-06	1e-06	0.727807
cy41HOG000058079.ale.uml_rec	1e-06	0.713518	1.1301
cy41HOG000127988.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000234282.ale.uml_rec	1e-06	0.183375	1e-06
cy41HOG000054406.ale.uml_rec	0.00370999	2.14299e-05	0.265513
cy41HOG000048758.ale.uml_rec	1.45497e-05	0.0134464	0.0267365
cy41HOG000069282.ale.uml_rec	1e-06	0.170875	1e-06
cy41HOG000233314.ale.uml_rec	1e-06	1e-06	0.0629662
cy41HOG000232506.ale.uml_rec	1e-06	0.0270775	0.0323711
cy41HOG000127817.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000132817.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000233592.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000069404.ale.uml_rec	1.08522	1e-06	1.2553
cy41HOG000225067.ale.uml_rec	2.45973e-06	5.60712e-06	0.0711593
cy41HOG000058760.ale.uml_rec	1e-06	1e-06	0.433333
cy41HOG000024441.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000054820.ale.uml_rec	0.000157321	0.400828	0.445246
cy41HOG000057885.ale.uml_rec	0.117023	4.42331e-05	0.16111
cy41HOG000069154.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000023118.ale.uml_rec	1.13634	1e-06	0.78933
cy41HOG000232920.ale.uml_rec	0.058643	1e-06	0.236649
cy41HOG000080946.ale.uml_rec	1e-06	0.713406	1.13816
cy41HOG000234154.ale.uml_rec	1e-06	1e-06	0.525441
cy41HOG000035572.ale.uml_rec	1e-06	0.810023	0.976497
cy41HOG000005554.ale.uml_rec	1e-06	1e-06	0.300601
cy41HOG000011346.ale.uml_rec	1e-06	0.251977	0.221752
cy41HOG000145366.ale.uml_rec	1.06054	1e-06	1.34968
cy41HOG000023087.ale.uml_rec	1.13634	1e-06	0.78933
cy41HOG000078537.ale.uml_rec	0.581875	0.423816	0.9623
cy41HOG000130649.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000010453.ale.uml_rec	3.86001e-06	0.133765	0.213677
cy41HOG000234053.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000035475.ale.uml_rec	1.05763	1e-06	1.35508
cy41HOG000278604.ale.uml_rec	0.000140363	0.0578621	0.0247049
cy41HOG000023180.ale.uml_rec	1.13634	1e-06	0.78933
cy41HOG000038877.ale.uml_rec	1e-06	0.192174	0.132151
cy41HOG000054748.ale.uml_rec	1e-06	1e-06	0.221086
cy41HOG000244692.ale.uml_rec	6.16996e-06	0.181184	0.414633
cy41HOG000074480.ale.uml_rec	0.0795936	0.0883132	0.193402
cy41HOG000223914.ale.uml_rec	1e-06	0.628548	1.14158
cy41HOG000276553.ale.uml_rec	1e-06	0.412846	0.917717
cy41HOG000058337.ale.uml_rec	0.219145	0.146134	0.629844
cy41HOG000233495.ale.uml_rec	2.38907e-06	0.251312	1.3856e-05
cy41HOG000025604.ale.uml_rec	1e-06	1e-06	0.433333
cy41HOG000069503.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000058667.ale.uml_rec	1.06035	1e-06	1.31395
cy41HOG000057982.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000128073.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000232827.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000080841.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000132536.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000054387.ale.uml_rec	0.185524	0.00283792	0.531231
cy41HOG000036969.ale.uml_rec	1.09778	4.42835e-06	0.48803
cy41HOG000168012.ale.uml_rec	0.208601	0.586076	0.671643
cy41HOG000233213.ale.uml_rec	1e-06	0.0484626	0.0397948
cy41HOG000232401.ale.uml_rec	1e-06	0.0136326	0.0155961
cy41HOG000011008.ale.uml_rec	0.170314	0.259526	0.343474
cy41HOG000114993.ale.uml_rec	1e-06	0.483745	0.437454
cy41HOG000233743.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000036699.ale.uml_rec	1.00432	0.0508168	0.309174
cy41HOG000127910.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000219880.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000279960.ale.uml_rec	1.81554e-05	0.0505761	0.0760742
cy41HOG000136283.ale.uml_rec	1e-06	0.422331	0.961488
cy41HOG000276685.ale.uml_rec	1e-06	1e-06	0.168672
cy41HOG000035853.ale.uml_rec	1e-06	0.0945253	0.106105
cy41HOG000120886.ale.uml_rec	1.04398	1e-06	1.37046
cy41HOG000023256.ale.uml_rec	1e-06	0.266261	0.223196
cy41HOG000223062.ale.uml_rec	1e-06	0.0492219	0.0173537
cy41HOG000036706.ale.uml_rec	1.06054	1e-06	1.34968
cy41HOG000284760.ale.uml_rec	1e-06	0.432466	0.322614
cy41HOG000037114.ale.uml_rec	1e-06	0.114756	0.0622161
cy41HOG000094647.ale.uml_rec	1.06645	1e-06	1.35759
cy41HOG000233621.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000127872.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000058183.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000233371.ale.uml_rec	0.293281	6.21507e-05	0.147994
cy41HOG000232563.ale.uml_rec	1e-06	1e-06	0.284511
cy41HOG000131277.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000054463.ale.uml_rec	1e-06	0.689466	1.1273
cy41HOG000088049.ale.uml_rec	1e-06	0.658565	1.12294
cy41HOG000165822.ale.uml_rec	1.08522	1e-06	1.2553
cy41HOG000069847.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000127782.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000276678.ale.uml_rec	8.55607e-05	0.0296411	0.162737
cy41HOG000036664.ale.uml_rec	0.85092	1e-06	0.59639
cy41HOG000147662.ale.uml_rec	1e-06	0.0431457	0.0802287
cy41HOG000069628.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000276817.ale.uml_rec	0.00011517	1.72777e-06	0.397786
cy41HOG000236450.ale.uml_rec	0.01	0.21	0.1
cy41HOG000037076.ale.uml_rec	1e-06	1e-06	0.720835
cy41HOG000023334.ale.uml_rec	0.608853	0.142343	1e-06
cy41HOG000249284.ale.uml_rec	0.000163386	0.191189	0.305777
cy41HOG000069378.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000037526.ale.uml_rec	1.96327e-05	0.106329	0.273278
cy41HOG000035391.ale.uml_rec	1.61901e-06	0.0755952	0.0381798
cy41HOG000103029.ale.uml_rec	7.10092e-05	0.772152	1.19767
cy41HOG000035931.ale.uml_rec	0.343449	0.104273	1e-06
cy41HOG000246417.ale.uml_rec	2.72218e-05	0.0791524	0.0443187
cy41HOG000191265.ale.uml_rec	3.88627e-05	0.0804054	0.119865
cy41HOG000288034.ale.uml_rec	1e-06	0.470847	0.466736
cy41HOG000278766.ale.uml_rec	0.000179086	0.105714	0.177683
cy41HOG000233138.ale.uml_rec	0.00345919	3.49484e-05	0.269382
cy41HOG000035517.ale.uml_rec	1e-06	0.153244	0.157758
cy41HOG000163380.ale.uml_rec	1.06645	1e-06	1.35759
cy41HOG000234131.ale.uml_rec	1e-06	0.663598	1.09838
cy41HOG000145303.ale.uml_rec	1e-06	0.750258	1.16979
cy41HOG000139022.ale.uml_rec	1e-06	0.750258	1.16979
cy41HOG000232945.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000058705.ale.uml_rec	0.535407	2.63845e-05	0.561805
cy41HOG000024424.ale.uml_rec	1e-06	0.704895	1.14822
cy41HOG000069131.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000058255.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000035488.ale.uml_rec	1e-06	0.0364135	0.056439
cy41HOG000069461.ale.uml_rec	0.117241	0.104741	1e-06
cy41HOG000054738.ale.uml_rec	1e-06	1e-06	0.221086
cy41HOG000054268.ale.uml_rec	1e-06	0.689466	1.1273
cy41HOG000223964.ale.uml_rec	1e-06	2.47326e-05	0.234101
cy41HOG000234023.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000281278.ale.uml_rec	2.21872e-05	0.12693	0.0369233
cy41HOG000058788.ale.uml_rec	1.06035	1e-06	1.31395
cy41HOG000232638.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000232857.ale.uml_rec	2.34376e-05	0.026174	0.0274192
cy41HOG000219186.ale.uml_rec	0.000304292	4.06728e-05	0.5113
cy41HOG000080831.ale.uml_rec	1.08522	1e-06	1.2553
cy41HOG000116372.ale.uml_rec	1e-06	1e-06	0.362601
cy41HOG000072374.ale.uml_rec	1e-06	0.153109	0.253598
cy41HOG000132546.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000069573.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000058347.ale.uml_rec	0.000472651	0.120235	0.00581281
cy41HOG000155060.ale.uml_rec	1.0821	1e-06	1.28945
cy41HOG000152069.ale.uml_rec	1e-06	0.644514	1.13209
cy41HOG000128003.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000058617.ale.uml_rec	1e-06	1e-06	0.433333
cy41HOG000100977.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000054957.ale.uml_rec	1e-06	0.782756	1.17373
cy41HOG000233263.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000127960.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000058091.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000220478.ale.uml_rec	1e-06	0.628548	1.14158
cy41HOG000094755.ale.uml_rec	0.0459893	0.122749	0.108119
cy41HOG000233733.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000127690.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000054021.ale.uml_rec	1e-06	0.319241	0.569502
cy41HOG000132690.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000036919.ale.uml_rec	1e-06	1e-06	0.154751
cy41HOG000054571.ale.uml_rec	1e-06	0.791657	1.16426
cy41HOG000241745.ale.uml_rec	1e-06	0.013758	0.026615
cy41HOG000225359.ale.uml_rec	1e-06	0.864474	0.976582
cy41HOG000078796.ale.uml_rec	1e-06	0.415933	0.482578
cy41HOG000023226.ale.uml_rec	1.05763	1e-06	1.35508
cy41HOG000249396.ale.uml_rec	1e-06	0.0182727	0.065069
cy41HOG000283249.ale.uml_rec	2.42534e-05	0.0674003	0.0699798
cy41HOG000037164.ale.uml_rec	1e-06	0.315274	0.552424
cy41HOG000246923.ale.uml_rec	0.0713216	0.211273	0.233561
cy41HOG000245986.ale.uml_rec	1e-06	0.0137408	1e-06
cy41HOG000036776.ale.uml_rec	0.000125602	0.0690674	0.0919534
cy41HOG000035823.ale.uml_rec	0.000319095	0.765659	1.1914
cy41HOG000152880.ale.uml_rec	1e-06	0.721552	1.1625
cy41HOG000036886.ale.uml_rec	0.201592	1.31155e-06	0.494266
cy41HOG000009215.ale.uml_rec	1e-06	0.0317025	0.0149075
cy41HOG000276608.ale.uml_rec	1e-06	0.104843	1e-06
cy41HOG000069837.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000127802.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000234308.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000037199.ale.uml_rec	1.06054	1e-06	1.34968
cy41HOG000132802.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000233651.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000094637.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000232513.ale.uml_rec	1e-06	0.0279674	0.0153523
cy41HOG000287218.ale.uml_rec	0.249368	1e-06	0.395429
cy41HOG000226301.ale.uml_rec	5.49652e-05	0.760511	0.925896
cy41HOG000069297.ale.uml_rec	1.08522	1e-06	1.2553
cy41HOG000233301.ale.uml_rec	1e-06	1e-06	0.448717
cy41HOG000274470.ale.uml_rec	1e-06	0.0283759	0.0157142
cy41HOG000222892.ale.uml_rec	1.36485e-05	0.146901	0.109492
cy41HOG000238227.ale.uml_rec	0.000237547	0.0618741	0.0473909
cy41HOG000276797.ale.uml_rec	3.86727e-06	0.0500322	0.108741
cy41HOG000274120.ale.uml_rec	1e-06	0.0503512	0.149097
cy41HOG000037006.ale.uml_rec	1e-06	1e-06	0.0866558
cy41HOG000276867.ale.uml_rec	1e-06	1e-06	0.727807
cy41HOG000234297.ale.uml_rec	1.36038e-05	1e-06	0.370329
cy41HOG000069658.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000153550.ale.uml_rec	6.20315e-06	0.0763732	0.0423841
cy41HOG000069308.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000023092.ale.uml_rec	0.202197	0.0606831	0.490998
cy41HOG000233148.ale.uml_rec	7.41811e-06	0.0472656	0.118427
cy41HOG000151031.ale.uml_rec	1e-06	0.804587	1.17134
cy41HOG000251870.ale.uml_rec	0.0270833	0.0618853	0.124029
cy41HOG000233418.ale.uml_rec	3.51978e-06	0.0344081	0.0784877
cy41HOG000234141.ale.uml_rec	4.10925e-05	1e-06	0.0766405
cy41HOG000057890.ale.uml_rec	0.000159402	0.00123159	0.000441312
cy41HOG000118147.ale.uml_rec	1e-06	0.101966	0.119035
cy41HOG000069141.ale.uml_rec	2.12055e-05	0.163227	0.304346
cy41HOG000001472.ale.uml_rec	0.570802	0.273596	0.2493
cy41HOG000024454.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000058775.ale.uml_rec	0.780129	0.000142454	0.534107
cy41HOG000007739.ale.uml_rec	1e-06	0.232483	0.156294
cy41HOG000233587.ale.uml_rec	0.220909	1e-06	1e-06
cy41HOG000069411.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000236669.ale.uml_rec	1e-06	0.0485862	0.137507
cy41HOG000058225.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000019780.ale.uml_rec	1e-06	0.0731703	1e-06
cy41HOG000054295.ale.uml_rec	1e-06	0.780918	1.1477
cy41HOG000272572.ale.uml_rec	1e-06	0.0333568	0.059568
cy41HOG000232935.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000080953.ale.uml_rec	1e-06	0.791657	1.16426
cy41HOG000054604.ale.uml_rec	0.00370999	2.14299e-05	0.265513
cy41HOG000080892.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000130602.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000224851.ale.uml_rec	1e-06	0.0829789	0.0582672
cy41HOG000067687.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000054354.ale.uml_rec	1e-06	4.87851e-06	0.321151
cy41HOG000035539.ale.uml_rec	0.336216	0.381749	0.323452
cy41HOG000233446.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000080762.ale.uml_rec	6.18995e-05	0.000464687	0.503856
cy41HOG000233116.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000057951.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000276580.ale.uml_rec	1e-06	0.21391	0.377592
cy41HOG000234080.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000153217.ale.uml_rec	0.0316552	0.109245	0.180468
cy41HOG000023153.ale.uml_rec	1.05763	1e-06	1.35508
cy41HOG000233089.ale.uml_rec	0.000123012	0.679175	0.819248
cy41HOG000120855.ale.uml_rec	1.04398	1e-06	1.37046
cy41HOG000023285.ale.uml_rec	1.05763	1e-06	1.35508
cy41HOG000027779.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000248527.ale.uml_rec	7.40997e-06	0.0776238	0.143428
cy41HOG000035220.ale.uml_rec	1e-06	1e-06	0.471636
cy41HOG000220544.ale.uml_rec	1.044	1e-06	1.3196
cy41HOG000069799.ale.uml_rec	0.269997	0.323158	0.536335
cy41HOG000035770.ale.uml_rec	1e-06	0.668885	1.14035
cy41HOG000246980.ale.uml_rec	1e-06	0.791657	1.16426
cy41HOG000036825.ale.uml_rec	0.257134	0.580887	0.757892
cy41HOG000276656.ale.uml_rec	0.188274	1e-06	0.104737
cy41HOG000035880.ale.uml_rec	1.05763	1e-06	1.35508
cy41HOG000131259.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000136700.ale.uml_rec	1e-06	0.404054	0.40911
cy41HOG000088067.ale.uml_rec	1e-06	0.782756	1.17373
cy41HOG000224477.ale.uml_rec	1.05763	1e-06	1.35508
cy41HOG000058562.ale.uml_rec	0.153455	0.133696	0.000140378
cy41HOG000069606.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000025501.ale.uml_rec	1e-06	1e-06	0.471636
cy41HOG000233790.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000037058.ale.uml_rec	1.13634	1e-06	0.78933
cy41HOG000276839.ale.uml_rec	0.510883	1e-06	0.678704
cy41HOG000058032.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000200713.ale.uml_rec	1e-06	0.027099	0.0269888
cy41HOG000233860.ale.uml_rec	1e-06	0.613841	1.10041
cy41HOG000127633.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000132633.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000116557.ale.uml_rec	0.473485	0.106236	0.596815
cy41HOG000251408.ale.uml_rec	8.9321e-06	0.114494	0.0992815
cy41HOG000048981.ale.uml_rec	0.000212508	0.0330735	0.19915
cy41HOG000036947.ale.uml_rec	1.06054	1e-06	1.34968
cy41HOG000276734.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000237291.ale.uml_rec	1e-06	0.0269495	1e-06
cy41HOG000035612.ale.uml_rec	1e-06	0.317016	0.579444
cy41HOG000234234.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000120937.ale.uml_rec	1.04398	1e-06	1.37046
cy41HOG000109651.ale.uml_rec	1e-06	0.013254	0.0131523
cy41HOG000035342.ale.uml_rec	1e-06	0.752734	1.17152
cy41HOG000233902.ale.uml_rec	1e-06	1e-06	0.71692
cy41HOG000127751.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000132751.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000128744.ale.uml_rec	0.128936	4.3027e-05	0.000848888
cy41HOG000069764.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000036728.ale.uml_rec	1e-06	0.554056	1.0806
cy41HOG000014257.ale.uml_rec	1e-06	0.125893	1e-06
cy41HOG000058150.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000119170.ale.uml_rec	0.400525	1e-06	0.918249
cy41HOG000023278.ale.uml_rec	1.05763	1e-06	1.35508
cy41HOG000069234.ale.uml_rec	1.06353	1e-06	0.275812
cy41HOG000036278.ale.uml_rec	1e-06	1e-06	0.035088
cy41HOG000014707.ale.uml_rec	0.142415	0.114988	0.405688
cy41HOG000058400.ale.uml_rec	9.82202e-05	0.366307	0.313695
cy41HOG000232666.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000057833.ale.uml_rec	1e-06	1e-06	7.4279e-06
cy41HOG000233074.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000226074.ale.uml_rec	1e-06	0.0534555	0.223722
cy41HOG000222588.ale.uml_rec	1e-06	0.203811	0.332945
cy41HOG000081012.ale.uml_rec	0.280292	2.59699e-06	0.0997278
cy41HOG000058286.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000132487.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000232996.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000054766.ale.uml_rec	0.000149036	0.10094	0.336319
cy41HOG000054909.ale.uml_rec	0.00157664	0.38799	0.0100788
cy41HOG000058649.ale.uml_rec	1e-06	1e-06	0.433333
cy41HOG000020094.ale.uml_rec	1e-06	0.216809	0.145113
cy41HOG000023031.ale.uml_rec	0.394324	0.312821	0.300214
cy41HOG000291057.ale.uml_rec	1.93492e-06	0.792651	0.975491
cy41HOG000237417.ale.uml_rec	0.0983527	0.275605	0.000147827
cy41HOG000058319.ale.uml_rec	0.21955	0.157934	0.35562
cy41HOG000037373.ale.uml_rec	1e-06	0.0936599	0.387261
cy41HOG000132518.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000245461.ale.uml_rec	3.11838e-05	0.191621	0.195246
cy41HOG000232809.ale.uml_rec	1e-06	1e-06	0.13417
cy41HOG000233436.ale.uml_rec	0.190573	1e-06	0.422918
cy41HOG000224281.ale.uml_rec	1e-06	0.0660932	0.114492
cy41HOG000058394.ale.uml_rec	1e-06	1e-06	0.479073
cy41HOG000035549.ale.uml_rec	1e-06	0.197453	0.497198
cy41HOG000057921.ale.uml_rec	1.36895e-05	0.127592	1e-06
cy41HOG000233166.ale.uml_rec	1e-06	1e-06	0.433333
cy41HOG000143546.ale.uml_rec	1.08438	1e-06	0.461741
cy41HOG000232774.ale.uml_rec	1e-06	0.0534245	1e-06
cy41HOG000054984.ale.uml_rec	1e-06	0.778035	1.1686
cy41HOG000232884.ale.uml_rec	1e-06	1e-06	0.0627678
cy41HOG000130672.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000054674.ale.uml_rec	0.000334823	0.411856	0.46852
cy41HOG000132595.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000054324.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000037261.ale.uml_rec	1.13634	1e-06	0.78933
cy41HOG000023123.ale.uml_rec	1.05763	1e-06	1.35508
cy41HOG000146737.ale.uml_rec	1e-06	1e-06	0.59096
cy41HOG000180308.ale.uml_rec	0.000308407	0.177853	0.25263
cy41HOG000087974.ale.uml_rec	0.633833	0.443178	0.916856
cy41HOG000276626.ale.uml_rec	1e-06	0.14152	0.178105
cy41HOG000036855.ale.uml_rec	0.152246	0.134963	3.97316e-05
cy41HOG000112414.ale.uml_rec	1e-06	0.417916	0.535755
cy41HOG000051283.ale.uml_rec	1e-06	0.317016	0.579444
cy41HOG000088017.ale.uml_rec	0.283365	0.000113514	0.107794
cy41HOG000278571.ale.uml_rec	0.253742	0.229359	0.344581
cy41HOG000287236.ale.uml_rec	1e-06	0.3107	0.574055
cy41HOG000035250.ale.uml_rec	1e-06	0.142619	0.231558
cy41HOG000004464.ale.uml_rec	0.307567	1e-06	0.82989
cy41HOG000061805.ale.uml_rec	0.000690807	0.143571	0.310699
cy41HOG000034442.ale.uml_rec	1e-06	0.0669466	0.305873
cy41HOG000035700.ale.uml_rec	1e-06	0.04983	0.135194
cy41HOG000021112.ale.uml_rec	2.66686e-05	0.122352	0.135834
cy41HOG000127643.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000132643.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000233810.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000069326.ale.uml_rec	0.53882	1e-06	0.298739
cy41HOG000276849.ale.uml_rec	0.291438	0.000341284	0.716284
cy41HOG000037028.ale.uml_rec	1.86525e-05	0.0524198	0.138347
cy41HOG000069676.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000033529.ale.uml_rec	2.08033e-05	0.252667	1e-06
cy41HOG000234244.ale.uml_rec	1e-06	1e-06	0.0800121
cy41HOG000035662.ale.uml_rec	0.425004	1e-06	0.716082
cy41HOG000035332.ale.uml_rec	1e-06	0.0515067	0.11691
cy41HOG000120947.ale.uml_rec	1e-06	0.669656	1.16751
cy41HOG000279201.ale.uml_rec	1e-06	0.227416	0.437827
cy41HOG000276214.ale.uml_rec	1.22286e-06	0.285872	1e-06
cy41HOG000130559.ale.uml_rec	1e-06	0.598156	1.06292
cy41HOG000276744.ale.uml_rec	1e-06	1e-06	0.111641
cy41HOG000035992.ale.uml_rec	1e-06	0.0358881	0.254043
cy41HOG000036937.ale.uml_rec	1e-06	0.730336	1.1375
cy41HOG000016490.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000069714.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000036758.ale.uml_rec	1e-06	0.483887	0.440038
cy41HOG000233682.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000058470.ale.uml_rec	0.000163433	0.75596	1.14946
cy41HOG000069244.ale.uml_rec	1e-06	0.788679	0.81747
cy41HOG000023208.ale.uml_rec	1.13634	1e-06	0.78933
cy41HOG000025143.ale.uml_rec	1.81305e-05	0.137809	0.00202184
cy41HOG000014887.ale.uml_rec	1e-06	0.539844	0.682695
cy41HOG000127721.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000132721.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000226972.ale.uml_rec	0.000179673	0.049145	0.0759665
cy41HOG000087989.ale.uml_rec	1e-06	0.791657	1.16426
cy41HOG000171815.ale.uml_rec	1e-06	3.91023e-06	0.110679
cy41HOG000018411.ale.uml_rec	0.321665	0.333373	0.591088
cy41HOG000080980.ale.uml_rec	0.53882	1e-06	0.298739
cy41HOG000054716.ale.uml_rec	0.000305054	0.111357	0.269164
cy41HOG000233004.ale.uml_rec	0.220195	0.153718	0.489167
cy41HOG000057843.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000069192.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000232616.ale.uml_rec	1e-06	0.0418791	0.0278261
cy41HOG000157236.ale.uml_rec	1e-06	0.419844	0.465742
cy41HOG000046680.ale.uml_rec	0.00126548	0.197043	0.327664
cy41HOG000281969.ale.uml_rec	0.000344709	0.0398743	0.0951336
cy41HOG000132568.ale.uml_rec	1e-06	1e-06	1e-06
